Host,Port,Segment,RTT,TP,PK,Link_tc,Link_pcap,Algorithm,Arrival,Delivery,Stall,Bitrate,P1203
2,54444,5,18.94,154018.486307602,38,s3_eth1,s4_eth100,conventional,7629,420,0,952,1.874
2,54470,6,3.156,328543.692755392,51,s3_eth1,s4_eth100,conventional,9645,593,0,1886,2.033
2,54492,7,6.539,974630.718322512,44,s3_eth1,s4_eth100,conventional,10804,684,0,5035,2.081
2,54522,8,0.344,1045370.81026576,54,s3_eth1,s4_eth100,conventional,12641,837,0,4589,2.227
2,54548,9,30.685,252219.397416451,140,s3_eth1,s4_eth100,conventional,15601,1594,0,1809,2.377
2,54572,10,9.742,976592.143346595,75,s3_eth1,s4_eth100,conventional,17070,1526,0,6156,2.503
2,54600,11,23.369,473904.2764724,150,s3_eth1,s4_eth100,conventional,19432,2029,0,3255,2.648
2,54636,12,38.946,237933.372989513,179,s3_eth1,s4_eth100,conventional,23063,2055,0,1790,2.878
2,54680,13,18.801,411415.766233148,164,s3_eth1,s4_eth100,conventional,26272,1865,0,2563,2.999
2,54718,14,7.662,251865.751410606,128,s3_eth1,s4_eth100,conventional,29815,1460,1497,1607,2.842
2,54752,15,20.077,622748.744860069,135,s3_eth1,s4_eth100,conventional,31667,1611,0,4032,2.898
2,54782,16,18.551,220602.848494499,195,s3_eth1,s4_eth100,conventional,36031,2232,2214,1624,2.704
2,54816,17,22.603,269456.294073365,238,s3_eth1,s4_eth100,conventional,39349,2735,1317,2062,2.599
2,54858,18,12.764,249363.306339011,249,s3_eth1,s4_eth100,conventional,44124,2856,2775,1811,2.48
2,54908,19,17.137,239284.253347843,193,s3_eth1,s4_eth100,conventional,48249,2203,2125,1734,2.386
2,54940,20,25.398,243427.464029377,183,s3_eth1,s4_eth100,conventional,51730,2101,1480,1784,2.312
2,54972,21,31.074,186763.929528898,193,s3_eth1,s4_eth100,conventional,56519,2205,2789,1405,2.217
2,55008,22,19.251,201762.400344778,241,s3_eth1,s4_eth100,conventional,62026,2778,3507,1500,2.095
2,55052,23,30.128,339918.123108253,203,s3_eth1,s4_eth100,conventional,64920,2338,894,2452,1.995
2,55082,24,29.674,213409.366555312,209,s3_eth1,s4_eth100,conventional,69530,2406,2609,1598,1.817
2,55116,25,36.992,228600.660666419,195,s3_eth1,s4_eth100,conventional,73030,2230,1500,1701,1.779
2,55144,26,18.117,210120.213343387,197,s3_eth1,s4_eth100,conventional,77694,2255,2664,1575,1.739
2,55188,27,36.145,221556.70365864,190,s3_eth1,s4_eth100,conventional,81480,2179,1785,1681,1.671
2,55224,28,30.011,204451.163372245,113,s3_eth1,s4_eth100,conventional,85063,1294,1583,1426,1.595
2,55252,29,16.15,701373.270507498,71,s3_eth1,s4_eth100,conventional,87226,1140,162,3626,1.572
2,55282,30,37.372,217401.21216389,155,s3_eth1,s4_eth100,conventional,91287,1777,2061,1599,1.552
2,55320,31,32.626,178026.292629321,119,s3_eth1,s4_eth100,conventional,95567,1346,2280,1252,1.531
2,55346,32,11.87,181013.496099045,142,s3_eth1,s4_eth100,conventional,99644,1625,2076,1246,1.512
2,55394,33,41.391,160264.556425822,100,s3_eth1,s4_eth100,conventional,103381,1138,1736,1074,1.493
2,55418,34,23.625,140355.954275792,50,s3_eth1,s4_eth100,conventional,106734,550,1352,959,1.477
2,55446,35,20.147,166662.375336869,83,s3_eth1,s4_eth100,conventional,110801,931,2067,1065,1.456
2,55482,36,25.077,140380.531171886,47,s3_eth1,s4_eth100,conventional,114109,524,1307,939,1.437
2,55506,37,7.445,222365.799667958,57,s3_eth1,s4_eth100,conventional,117498,642,1388,1226,1.417
2,55536,38,16.702,848447.261341119,69,s3_eth1,s4_eth100,conventional,120125,602,627,2620,1.408
2,55568,39,0.789,1238865.60839967,41,s3_eth1,s4_eth100,conventional,122680,635,555,2370,1.401
2,55600,40,31.62,297559.838952427,56,s3_eth1,s4_eth100,conventional,125772,622,1092,1814,1.39
2,55622,41,11.155,356414.758622575,67,s3_eth1,s4_eth100,conventional,129069,716,1297,1818,1.394
2,55652,42,7.114,1084250.72487683,72,s3_eth1,s4_eth100,conventional,131821,688,751,2598,1.391
2,55684,43,25.618,942667.083591876,93,s3_eth1,s4_eth100,conventional,134818,1496,997,5115,1.378
2,55716,44,23.766,288262.81977384,154,s3_eth1,s4_eth100,conventional,139100,1759,2282,2107,1.374
2,55752,45,32.178,225741.514305506,114,s3_eth1,s4_eth100,conventional,143183,1289,2082,1606,1.399
2,55790,46,24.076,229352.390166027,88,s3_eth1,s4_eth100,conventional,147341,996,2158,1344,1.395
2,55824,47,16.099,207677.771978259,104,s3_eth1,s4_eth100,conventional,151727,1130,2385,1340,1.385
2,55860,48,13.428,238972.602569405,104,s3_eth1,s4_eth100,conventional,155921,1151,2194,1620,1.388
2,55892,49,1.212,896086.317279792,86,s3_eth1,s4_eth100,conventional,159061,1323,1140,4135,1.385
2,55926,50,24.105,749572.376937017,92,s3_eth1,s4_eth100,conventional,162383,1255,1321,3726,1.39
2,55956,51,0.519,502551.637726596,100,s3_eth1,s4_eth100,conventional,165745,1108,1362,2728,1.404
2,55988,52,7.761,901689.808750328,61,s3_eth1,s4_eth100,conventional,168982,673,1236,3508,1.402
2,56012,53,31.567,250616.631052308,264,s3_eth1,s4_eth100,conventional,174155,3033,3173,1881,1.4
2,56048,54,22.217,186363.298266521,329,s3_eth1,s4_eth100,conventional,181791,3787,5635,1393,1.456
2,56082,55,21.918,176917.275474821,299,s3_eth1,s4_eth100,conventional,188878,3441,5087,1367,1.453
2,56120,56,25.033,612288.424836753,311,s3_eth1,s4_eth100,conventional,192521,4322,1642,4273,1.452
2,56152,57,48.025,284032.211817044,391,s3_eth1,s4_eth100,conventional,199198,4936,4677,2178,1.45
2,56184,58,27.057,456547.811190429,277,s3_eth1,s4_eth100,conventional,203932,3795,2733,3403,1.45
2,56204,59,15.726,470018.332109963,221,s3_eth1,s4_eth100,conventional,207399,2547,1467,3332,1.483
2,56216,60,7.677,768150.456472959,92,s3_eth1,s4_eth100,conventional,209820,1258,420,4757,1.541
3,47928,1,0.362,5025641.02564103,2,s3_eth1,s5_eth100,conventional,302,8,0,56,1.871
3,47962,2,38.137,136708.136471654,30,s3_eth1,s5_eth100,conventional,2238,329,0,783,1.871
3,47978,3,18.34,139900.409433188,42,s3_eth1,s5_eth100,conventional,3989,468,0,953,1.871
3,48014,4,47.264,160828.292574313,39,s3_eth1,s5_eth100,conventional,5833,432,0,1056,1.871
3,48048,5,34.086,156644.777591449,38,s3_eth1,s5_eth100,conventional,7650,420,0,1009,1.874
3,48076,6,31.46,214481.112941248,53,s3_eth1,s5_eth100,conventional,10016,593,0,1261,2.033
3,48098,7,16.423,346442.054762781,46,s3_eth1,s5_eth100,conventional,11626,507,0,1756,2.064
3,48130,8,19.784,209662.018899982,53,s3_eth1,s5_eth100,conventional,14013,596,0,1302,2.093
3,48152,9,33.139,186484.197006741,60,s3_eth1,s5_eth100,conventional,15923,679,0,1232,2.117
3,48182,10,20.811,194001.563180111,58,s3_eth1,s5_eth100,conventional,18199,653,0,1246,2.128
3,48202,11,0.565,1045852.61252236,66,s3_eth1,s5_eth100,conventional,20313,927,0,3433,2.212
3,48234,12,46.455,191708.621572875,80,s3_eth1,s5_eth100,conventional,22360,895,0,1276,2.273
3,48258,13,8.172,537027.586746913,72,s3_eth1,s5_eth100,conventional,24558,794,0,2900,2.31
3,48290,14,7.429,1164816.77299179,52,s3_eth1,s5_eth100,conventional,26776,628,0,1977,2.341
3,48318,15,17.434,216583.575740252,109,s3_eth1,s5_eth100,conventional,29989,1235,0,1575,2.424
3,48352,16,18.461,344066.302192563,92,s3_eth1,s5_eth100,conventional,32279,1033,34,2197,2.315
3,48386,17,28.99,199385.569568246,174,s3_eth1,s5_eth100,conventional,36487,1983,2208,1497,2.2
3,48418,18,27.562,227787.068143942,111,s3_eth1,s5_eth100,conventional,39210,1273,723,1615,2.101
3,48454,19,10.209,289524.646738066,117,s3_eth1,s5_eth100,conventional,42352,1329,1141,1886,2.037
3,48482,20,26.609,333368.979913692,109,s3_eth1,s5_eth100,conventional,44765,1233,413,2200,1.967
3,48506,21,21.082,220643.24876833,192,s3_eth1,s5_eth100,conventional,48968,2205,2203,1676,1.949
3,48546,22,37.673,443438.732074778,178,s3_eth1,s5_eth100,conventional,51946,2778,977,3209,1.896
3,48578,23,40.69,212467.827802228,204,s3_eth1,s5_eth100,conventional,56728,2338,2782,1553,1.831
3,48614,24,44.778,203173.248396461,210,s3_eth1,s5_eth100,conventional,61680,2406,2951,1518,1.779
3,48642,25,29.77,293592.344386822,194,s3_eth1,s5_eth100,conventional,64629,2230,949,2175,1.74
3,48678,26,31.808,208936.86789548,196,s3_eth1,s5_eth100,conventional,69343,2255,2713,1558,1.681
3,48708,27,29.414,225378.951569049,191,s3_eth1,s5_eth100,conventional,72896,2179,1553,1676,1.644
3,48744,28,31.089,208445.089663351,187,s3_eth1,s5_eth100,conventional,77613,2135,2716,1552,1.617
3,48780,29,31.741,182316.781365667,100,s3_eth1,s5_eth100,conventional,80470,1140,856,1337,1.588
3,48806,30,6.412,288869.172588877,92,s3_eth1,s5_eth100,conventional,83481,1051,1010,1830,1.562
3,48834,31,25.531,270130.930066883,69,s3_eth1,s5_eth100,conventional,85891,780,410,1759,1.541
3,48864,32,19.669,219212.165118951,84,s3_eth1,s5_eth100,conventional,89469,957,1577,1464,1.521
3,48890,33,13.035,699447.801169534,100,s3_eth1,s5_eth100,conventional,91652,1138,183,3745,1.507
3,48922,34,34.864,171773.538186509,87,s3_eth1,s5_eth100,conventional,95650,989,1998,1212,1.492
3,48946,35,22.697,182219.759557084,141,s3_eth1,s5_eth100,conventional,99679,1603,2029,1358,1.478
3,48992,36,52.768,149968.709397664,83,s3_eth1,s5_eth100,conventional,103151,943,1472,1010,1.467
3,49014,37,27.231,150859.487780199,58,s3_eth1,s5_eth100,conventional,106757,642,1605,1023,1.417
3,49050,38,42.13,135984.643668217,55,s3_eth1,s5_eth100,conventional,110512,602,1754,888,1.406
3,49078,39,26.271,155162.607931338,56,s3_eth1,s5_eth100,conventional,114168,635,1656,1049,1.397
3,49120,40,45.487,179740.462313042,55,s3_eth1,s5_eth100,conventional,117883,622,1714,1045,1.389
3,49152,41,11.488,242502.781754932,64,s3_eth1,s5_eth100,conventional,121768,716,1885,1091,1.385
3,49184,42,16.289,217371.733201529,61,s3_eth1,s5_eth100,conventional,125588,688,1819,1138,1.379
3,49222,43,18.463,284887.81320856,70,s3_eth1,s5_eth100,conventional,129311,789,1723,1465,1.373
3,49250,44,20.012,975633.160834847,64,s3_eth1,s5_eth100,conventional,132263,846,951,3571,1.368
3,49284,45,6.089,623886.618690119,54,s3_eth1,s5_eth100,conventional,135400,541,1137,1709,1.364
3,49314,46,32.058,201035.575399683,51,s3_eth1,s5_eth100,conventional,138596,557,1196,1316,1.36
3,49342,47,17.249,170808.329568185,57,s3_eth1,s5_eth100,conventional,142428,643,1831,1191,1.356
3,49370,48,12.903,500835.249673993,58,s3_eth1,s5_eth100,conventional,145230,655,801,2553,1.353
3,49398,49,11.211,445544.287166935,76,s3_eth1,s5_eth100,conventional,147924,767,693,2286,1.35
3,49432,50,36.174,258189.998093247,110,s3_eth1,s5_eth100,conventional,152029,1255,2105,1795,1.348
3,49466,51,35.705,218837.986548457,72,s3_eth1,s5_eth100,conventional,155908,780,1878,1445,1.346
3,49490,52,26.057,325608.610262168,36,s3_eth1,s5_eth100,conventional,159142,383,1234,1413,1.343
3,49522,53,30.531,784947.741214577,117,s3_eth1,s5_eth100,conventional,162527,1513,1385,3699,1.342
3,49554,54,19.31,587480.649810502,232,s3_eth1,s5_eth100,conventional,166409,2760,1881,3885,1.34
3,49590,55,19.334,242772.969879996,362,s3_eth1,s5_eth100,conventional,173534,4172,5124,1844,1.338
3,49630,56,10.899,237065.321025339,370,s3_eth1,s5_eth100,conventional,180412,4322,4877,1823,1.337
3,49666,57,21.22,641604.172876788,192,s3_eth1,s5_eth100,conventional,183818,3158,1405,4561,1.334
3,49698,58,40.026,180897.062781585,330,s3_eth1,s5_eth100,conventional,190738,3795,4920,1390,1.362
3,49734,59,32.197,167299.754222334,221,s3_eth1,s5_eth100,conventional,197653,2547,4914,1283,1.369
3,49762,60,22.935,384218.068807663,87,s3_eth1,s5_eth100,conventional,200911,903,1257,2346,1.364
4,41034,1,0.45,2409836.06557377,2,s3_eth1,s5_eth100,conventional,353,8,0,48,1.871
4,41054,2,21.449,138382.835687227,31,s3_eth1,s5_eth100,conventional,2087,329,0,749,1.871
4,41088,3,41.878,145753.813532463,43,s3_eth1,s5_eth100,conventional,4053,468,0,942,1.871
4,41116,4,45.01,173799.081806486,40,s3_eth1,s5_eth100,conventional,5780,432,0,1074,1.871
4,41150,5,39.784,162447.338627069,38,s3_eth1,s5_eth100,conventional,7597,420,0,992,1.874
4,41174,6,29.254,210080.69476396,53,s3_eth1,s5_eth100,conventional,9938,593,0,1249,2.033
4,41194,7,8.161,344093.415890773,46,s3_eth1,s5_eth100,conventional,11428,507,0,1714,2.064
4,41228,8,11.167,212524.143192438,54,s3_eth1,s5_eth100,conventional,13919,596,0,1248,2.093
4,41254,9,37.724,188807.363675802,61,s3_eth1,s5_eth100,conventional,15857,679,0,1243,2.117
4,41272,10,0.643,276488.356329941,58,s3_eth1,s5_eth100,conventional,17737,653,0,1671,2.128
4,41298,11,6.027,1044603.33827125,54,s3_eth1,s5_eth100,conventional,19519,927,0,4342,2.212
4,41328,12,31.363,174971.627319574,79,s3_eth1,s5_eth100,conventional,22014,895,0,1262,2.273
4,41348,13,2.527,1042455.18729066,58,s3_eth1,s5_eth100,conventional,23658,794,0,2895,2.31
4,41378,14,16.179,399623.098938688,98,s3_eth1,s5_eth100,conventional,26119,1109,0,2635,2.399
4,41410,15,0.747,313862.859802811,115,s3_eth1,s5_eth100,conventional,29202,1235,0,1770,2.456
4,41440,16,1.587,746234.610282813,108,s3_eth1,s5_eth100,conventional,31121,1725,0,4112,2.524
4,41466,17,4.903,713133.613396288,153,s3_eth1,s5_eth100,conventional,33930,2735,0,4551,2.621
4,41498,18,30.099,248159.497161389,248,s3_eth1,s5_eth100,conventional,38157,2856,2061,1893,2.532
4,41538,19,18.696,628630.962325013,178,s3_eth1,s5_eth100,conventional,41043,3024,885,4123,2.566
4,41576,20,33.092,305512.782329694,252,s3_eth1,s5_eth100,conventional,45049,2891,2005,2278,2.496
4,41620,21,42.839,216761.724551908,261,s3_eth1,s5_eth100,conventional,50564,3001,3515,1632,2.375
4,41650,22,0.654,311785.693664413,269,s3_eth1,s5_eth100,conventional,55595,3865,3030,2341,2.281
4,41694,23,12.029,329439.243014377,287,s3_eth1,s5_eth100,conventional,59845,3301,2249,2446,2.207
4,41730,24,29.93,261894.574376689,296,s3_eth1,s5_eth100,conventional,64609,3414,2764,2002,2.122
4,41770,25,18.476,221682.676872511,195,s3_eth1,s5_eth100,conventional,68843,2230,2233,1690,2.046
4,41802,26,23.481,224338.482918706,196,s3_eth1,s5_eth100,conventional,72455,2255,1612,1722,2
4,41834,27,27.056,579563.240045572,128,s3_eth1,s5_eth100,conventional,75496,2179,1040,3610,1.968
4,41866,28,36.441,216426.191433971,248,s3_eth1,s5_eth100,conventional,80390,2850,2894,1644,1.95
4,41904,29,12.512,243244.72660628,165,s3_eth1,s5_eth100,conventional,84349,1895,1959,1762,1.901
4,41942,30,4.255,719979.14099103,107,s3_eth1,s5_eth100,conventional,86889,1777,539,4143,1.868
4,41974,31,30.453,212030.179941053,154,s3_eth1,s5_eth100,conventional,91099,1764,2209,1566,1.843
4,42002,32,22.611,186692.982468222,143,s3_eth1,s5_eth100,conventional,95448,1625,2348,1374,1.757
4,42036,33,4.103,216419.581332138,173,s3_eth1,s5_eth100,conventional,99293,1884,1844,1511,1.635
4,42068,34,10.772,152038.751699932,87,s3_eth1,s5_eth100,conventional,102881,989,1588,1026,1.597
4,42104,35,0.423,308619.594720435,118,s3_eth1,s5_eth100,conventional,106580,1603,1698,2189,1.591
4,42144,36,28.982,169997.07601918,84,s3_eth1,s5_eth100,conventional,110688,943,2108,1112,1.573
4,42182,37,36.896,169261.876428278,57,s3_eth1,s5_eth100,conventional,114153,642,1465,1146,1.555
4,42218,38,43.682,170916.529610852,55,s3_eth1,s5_eth100,conventional,117796,602,1642,972,1.463
4,42242,39,6.116,378076.042143839,63,s3_eth1,s5_eth100,conventional,121259,635,1463,1295,1.451
4,42270,40,17.312,829494.734808231,70,s3_eth1,s5_eth100,conventional,123952,622,692,2711,1.441
4,42302,41,14.805,739626.577064641,65,s3_eth1,s5_eth100,conventional,126539,716,587,3227,1.443
4,42334,42,23.959,524458.467090154,92,s3_eth1,s5_eth100,conventional,129720,1282,1180,3289,1.436
4,42362,43,0.75,859509.085523098,131,s3_eth1,s5_eth100,conventional,133321,1496,1600,3699,1.43
4,42390,44,0.619,690044.682538136,156,s3_eth1,s5_eth100,conventional,136717,1759,1396,3594,1.425
4,42422,45,14.992,759523.826190026,104,s3_eth1,s5_eth100,conventional,139249,1289,531,4017,1.42
4,42454,46,31.571,288432.405304523,120,s3_eth1,s5_eth100,conventional,143170,1360,1920,1936,1.415
4,42482,47,10.326,300560.875147526,121,s3_eth1,s5_eth100,conventional,147359,1529,2189,1767,1.411
4,42522,48,27.598,243997.875116424,134,s3_eth1,s5_eth100,conventional,151911,1525,2551,1654,1.481
4,42562,49,27.043,258009.288842479,117,s3_eth1,s5_eth100,conventional,156133,1323,2222,1794,1.476
4,42594,50,12.565,424496.011739795,111,s3_eth1,s5_eth100,conventional,159707,1255,1573,2706,1.462
4,42628,51,2.607,500068.48410435,81,s3_eth1,s5_eth100,conventional,163157,780,1449,2095,1.458
4,42658,52,13.237,383847.273782717,65,s3_eth1,s5_eth100,conventional,166288,613,1131,1879,1.422
4,42688,53,11.964,232339.145835127,220,s3_eth1,s5_eth100,conventional,171865,2536,3576,1730,1.419
4,42722,54,25.292,405830.297515978,221,s3_eth1,s5_eth100,conventional,175656,2760,1791,2915,1.45
4,42754,55,45.971,185591.586078318,300,s3_eth1,s5_eth100,conventional,182491,3441,4835,1426,1.444
4,42782,56,22.211,174653.038562618,376,s3_eth1,s5_eth100,conventional,190606,4322,6114,1373,1.442
4,42830,57,23.338,174330.318719297,274,s3_eth1,s5_eth100,conventional,198171,3158,5565,1340,1.44
4,42870,58,19.62,306207.907614406,214,s3_eth1,s5_eth100,conventional,203141,2447,2970,2271,1.444
4,42890,59,27.329,354798.684735813,167,s3_eth1,s5_eth100,conventional,206671,1908,1530,2575,1.443
4,42906,60,10.336,613538.291185618,73,s3_eth1,s5_eth100,conventional,209184,903,513,3827,1.438
5,38350,1,0.286,5667469.87951807,2,s3_eth1,s6_eth100,conventional,391,8,0,43,1.871
5,38394,2,307.196,25722.9493939314,32,s3_eth1,s6_eth100,conventional,5421,329,0,164,1.871
5,38450,3,172.469,28054.8920761419,43,s3_eth1,s6_eth100,conventional,10722,468,1300,211,1.696
5,38534,4,78.014,32843.6762145712,39,s3_eth1,s6_eth100,conventional,15557,432,2834,242,1.54
5,38586,5,78.958,38646.3152841279,26,s3_eth1,s6_eth100,conventional,18368,270,811,278,1.524
5,38630,6,80.534,41431.4338573678,23,s3_eth1,s6_eth100,conventional,21726,249,1358,272,1.494
5,38666,7,66.085,100737.586781842,21,s3_eth1,s6_eth100,conventional,23120,212,0,572,1.518
5,38696,8,71.933,88277.1008911055,17,s3_eth1,s6_eth100,conventional,25573,184,0,418,1.537
5,38722,9,55.304,48773.5266626888,21,s3_eth1,s6_eth100,conventional,29258,225,1530,194,1.488
5,38766,10,155.201,51053.3468317332,19,s3_eth1,s6_eth100,conventional,31687,185,428,267,1.47
5,38802,11,139.909,45782.6352531264,20,s3_eth1,s6_eth100,conventional,34784,220,1097,269,1.446
5,38830,12,131.019,51586.2925401378,19,s3_eth1,s6_eth100,conventional,36952,208,168,296,1.432
5,38854,13,126.788,63149.0204289341,18,s3_eth1,s6_eth100,conventional,39194,181,241,313,1.417
5,38872,14,43.709,134657.705850488,12,s3_eth1,s6_eth100,conventional,41293,126,98,501,1.404
5,38902,15,48.486,93164.6079557518,14,s3_eth1,s6_eth100,conventional,43290,136,0,384,1.408
5,38914,16,42.382,92520.4366260352,22,s3_eth1,s6_eth100,conventional,45799,221,505,493,1.391
5,38946,17,90.276,48557.3873981827,25,s3_eth1,s6_eth100,conventional,48579,264,780,337,1.373
5,38962,18,43.767,45951.3012892864,27,s3_eth1,s6_eth100,conventional,51546,276,967,329,1.358
5,38994,19,47.934,56629.8310854988,28,s3_eth1,s6_eth100,conventional,54851,295,1305,394,1.335
5,39006,20,36.53,114718.345893797,26,s3_eth1,s6_eth100,conventional,56470,276,0,687,1.337
5,39024,21,39.275,98080.4440467094,42,s3_eth1,s6_eth100,conventional,59585,466,733,669,1.326
5,39050,22,39.596,89553.3581875887,63,s3_eth1,s6_eth100,conventional,63023,705,1438,643,1.301
5,39076,23,37.729,98460.6116478712,55,s3_eth1,s6_eth100,conventional,66341,603,1318,679,1.291
5,39112,24,39.582,72343.3337734252,50,s3_eth1,s6_eth100,conventional,70030,558,1689,527,1.282
5,39138,25,39.98,80773.8181003154,44,s3_eth1,s6_eth100,conventional,73142,483,1111,583,1.275
5,39170,26,34.999,90673.5367019927,43,s3_eth1,s6_eth100,conventional,76433,463,1290,628,1.268
5,39194,27,38.701,114128.650898079,44,s3_eth1,s6_eth100,conventional,78980,478,547,771,1.263
5,39214,28,30.647,157165.987982722,63,s3_eth1,s6_eth100,conventional,81359,700,379,1077,1.261
5,39240,29,22.285,152618.798807556,53,s3_eth1,s6_eth100,conventional,84333,601,973,1018,1.259
5,39262,30,33.751,184181.578175418,51,s3_eth1,s6_eth100,conventional,87021,561,687,1084,1.256
5,39302,31,57.109,137518.376768095,48,s3_eth1,s6_eth100,conventional,90193,538,1171,899,1.254
5,39318,32,26.119,187314.556152981,61,s3_eth1,s6_eth100,conventional,93178,672,985,1216,1.264
5,39350,33,68.303,142983.006594539,73,s3_eth1,s6_eth100,conventional,96300,815,1121,1007,1.268
5,39386,34,49.34,90275.3527721782,33,s3_eth1,s6_eth100,conventional,99377,363,1076,590,1.265
5,39396,35,23.83,112413.895247428,61,s3_eth1,s6_eth100,conventional,102819,679,1442,767,1.269
5,39430,36,44.278,98448.0907060536,36,s3_eth1,s6_eth100,conventional,106405,403,1585,627,1.266
5,39454,37,28.3,113604.530222973,43,s3_eth1,s6_eth100,conventional,110171,467,1765,704,1.268
5,39486,38,21.537,119671.077710614,40,s3_eth1,s6_eth100,conventional,113503,438,1332,768,1.263
